build_id,pipeline_name,triggered_by,start_time,end_time,status,duration_minutes,commit_sha,branch,tests_run,tests_passed,code_coverage_percent,sprint_number
738,phoenix-customer-platform-ci,james.taylor,2024-03-20 08:22:00,2024-03-20 08:33:00,SUCCESS,11,abc000678,feature/billing,108,100,67.45865134080663,6
739,phoenix-web-frontend-ci,tom.garcia,2024-03-20 13:42:00,2024-03-20 14:08:00,TIMEOUT,26,abc000596,develop,87,64,63.13869262030809,6
740,phoenix-auth-service-ci,tom.garcia,2024-03-20 16:55:00,2024-03-20 17:04:00,SUCCESS,9,abc001510,main,82,56,72.04039125173277,6
741,phoenix-customer-platform-ci,tom.garcia,2024-03-20 16:08:00,2024-03-20 16:23:00,SUCCESS,15,abc000756,develop,93,130,78.17432015901542,6
742,phoenix-web-frontend-ci,tom.garcia,2024-03-20 09:53:00,2024-03-20 10:06:00,SUCCESS,13,abc000645,feature/auth,140,135,68.3156296847867,6
743,phoenix-customer-platform-ci,david.kumar,2024-03-20 14:24:00,2024-03-20 14:32:00,SUCCESS,8,abc000857,develop,71,47,63.53597523774916,6
744,phoenix-mobile-api-ci,david.kumar,2024-03-20 20:01:00,2024-03-20 20:10:00,SUCCESS,9,abc001668,feature/auth,141,48,62.30542789468855,6
745,phoenix-billing-service-ci,david.kumar,2024-03-21 20:40:00,2024-03-21 20:52:00,SUCCESS,12,abc001393,develop,107,104,81.51854595142184,6
746,phoenix-mobile-api-ci,david.kumar,2024-03-21 17:46:00,2024-03-21 18:01:00,SUCCESS,15,abc001481,feature/billing,142,68,69.18065833103906,6
747,phoenix-web-frontend-ci,david.kumar,2024-03-21 08:33:00,2024-03-21 08:43:00,SUCCESS,10,abc001414,feature/billing,120,53,69.3030641836442,6
748,phoenix-web-frontend-ci,ana.lopez,2024-03-21 11:47:00,2024-03-21 11:56:00,SUCCESS,9,abc001679,main,98,124,67.2051805742056,6
749,phoenix-auth-service-ci,david.kumar,2024-03-21 12:51:00,2024-03-21 12:59:00,SUCCESS,8,abc000098,develop,117,71,65.11580125878322,6
750,phoenix-auth-service-ci,james.taylor,2024-03-21 11:09:00,2024-03-21 11:20:00,SUCCESS,11,abc001362,develop,83,140,69.77808215024795,6
751,phoenix-auth-service-ci,tom.garcia,2024-03-21 14:40:00,2024-03-21 14:52:00,SUCCESS,12,abc001373,main,135,78,72.5224884853713,6
752,phoenix-web-frontend-ci,ana.lopez,2024-03-21 12:38:00,2024-03-21 12:50:00,SUCCESS,12,abc001397,feature/auth,112,71,73.94308095609738,6
753,phoenix-auth-service-ci,david.kumar,2024-03-21 13:28:00,2024-03-21 13:46:00,TIMEOUT,18,abc000851,feature/billing,65,116,48.52888787220773,6
754,phoenix-customer-platform-ci,ana.lopez,2024-03-21 15:18:00,2024-03-21 15:33:00,SUCCESS,15,abc001882,feature/billing,127,118,68.60300688534721,6
755,phoenix-auth-service-ci,david.kumar,2024-03-21 17:03:00,2024-03-21 17:13:00,SUCCESS,10,abc000047,main,46,87,73.42326455157027,6
756,phoenix-customer-platform-ci,david.kumar,2024-03-21 17:06:00,2024-03-21 17:16:00,SUCCESS,10,abc001032,feature/auth,99,63,61.77860666945882,6
757,phoenix-mobile-api-ci,james.taylor,2024-03-21 14:10:00,2024-03-21 14:34:00,TIMEOUT,24,abc000065,feature/auth,111,106,69.45441550697458,6
758,phoenix-mobile-api-ci,james.taylor,2024-03-22 10:52:00,2024-03-22 11:02:00,SUCCESS,10,abc001410,develop,79,82,71.74055606457792,6
759,phoenix-mobile-api-ci,tom.garcia,2024-03-22 11:09:00,2024-03-22 11:20:00,SUCCESS,11,abc000616,feature/auth,59,108,71.75491956769645,6
760,phoenix-web-frontend-ci,james.taylor,2024-03-22 10:35:00,2024-03-22 10:44:00,SUCCESS,9,abc001188,develop,59,138,72.22433441983256,6
761,phoenix-web-frontend-ci,tom.garcia,2024-03-22 20:51:00,2024-03-22 20:59:00,SUCCESS,8,abc000094,feature/auth,66,86,77.13609575408054,6
762,phoenix-web-frontend-ci,ana.lopez,2024-03-22 12:01:00,2024-03-22 12:13:00,SUCCESS,12,abc001214,feature/auth,40,64,76.44980760727228,6
763,phoenix-billing-service-ci,ana.lopez,2024-03-22 13:36:00,2024-03-22 13:45:00,SUCCESS,9,abc001039,feature/billing,126,150,71.1088400502865,6
764,phoenix-web-frontend-ci,tom.garcia,2024-03-22 13:21:00,2024-03-22 13:40:00,TIMEOUT,19,abc000556,feature/billing,67,92,65.7806611263598,6
765,phoenix-web-frontend-ci,tom.garcia,2024-03-22 12:11:00,2024-03-22 12:21:00,SUCCESS,10,abc001661,main,56,113,68.31576713101443,6
766,phoenix-auth-service-ci,james.taylor,2024-03-22 10:14:00,2024-03-22 10:23:00,SUCCESS,9,abc001566,develop,100,78,71.0521490712732,6
767,phoenix-web-frontend-ci,tom.garcia,2024-03-22 09:19:00,2024-03-22 09:34:00,SUCCESS,15,abc001200,main,71,96,79.66429894927876,6
768,phoenix-billing-service-ci,tom.garcia,2024-03-22 18:37:00,2024-03-22 18:46:00,SUCCESS,9,abc001650,main,67,92,81.73760222659678,6
769,phoenix-auth-service-ci,james.taylor,2024-03-22 19:40:00,2024-03-22 20:00:00,TIMEOUT,20,abc001906,feature/billing,145,103,51.32721155565684,6
770,phoenix-billing-service-ci,tom.garcia,2024-03-22 11:29:00,2024-03-22 11:44:00,SUCCESS,15,abc001502,main,111,118,62.874851038868705,6
771,phoenix-mobile-api-ci,ana.lopez,2024-03-23 10:14:00,2024-03-23 10:25:00,SUCCESS,11,abc001177,develop,137,88,69.81614731146908,6
772,phoenix-billing-service-ci,ana.lopez,2024-03-23 11:41:00,2024-03-23 11:53:00,SUCCESS,12,abc000232,feature/billing,45,149,73.65009211110649,6
773,phoenix-auth-service-ci,ana.lopez,2024-03-23 15:17:00,2024-03-23 15:37:00,TIMEOUT,20,abc001438,feature/billing,104,71,63.82691847249219,6
774,phoenix-mobile-api-ci,ana.lopez,2024-03-23 12:06:00,2024-03-23 12:20:00,SUCCESS,14,abc000697,feature/billing,97,92,76.89380297900478,6
775,phoenix-auth-service-ci,tom.garcia,2024-03-24 10:58:00,2024-03-24 11:12:00,SUCCESS,14,abc001198,develop,46,99,73.16914322651603,6
776,phoenix-mobile-api-ci,james.taylor,2024-03-24 17:27:00,2024-03-24 17:36:00,SUCCESS,9,abc000925,develop,69,148,70.50479698500376,6
777,phoenix-billing-service-ci,james.taylor,2024-03-25 17:39:00,2024-03-25 17:52:00,SUCCESS,13,abc001350,feature/auth,144,71,65.53740804905046,6
778,phoenix-customer-platform-ci,james.taylor,2024-03-25 16:05:00,2024-03-25 16:20:00,SUCCESS,15,abc001751,main,130,43,81.76502311268428,6
779,phoenix-mobile-api-ci,ana.lopez,2024-03-25 18:31:00,2024-03-25 18:40:00,SUCCESS,9,abc001111,main,47,149,68.86514678765025,6
780,phoenix-customer-platform-ci,tom.garcia,2024-03-25 18:02:00,2024-03-25 18:15:00,SUCCESS,13,abc000695,develop,139,50,70.82046163301254,6
781,phoenix-mobile-api-ci,james.taylor,2024-03-25 15:45:00,2024-03-25 15:59:00,SUCCESS,14,abc001445,develop,64,123,70.20275257669338,6
782,phoenix-billing-service-ci,tom.garcia,2024-03-25 14:57:00,2024-03-25 15:19:00,TIMEOUT,22,abc001092,feature/billing,45,92,67.7430103667038,6
783,phoenix-billing-service-ci,james.taylor,2024-03-25 18:20:00,2024-03-25 18:33:00,SUCCESS,13,abc000554,develop,102,89,69.58263456579482,6
784,phoenix-mobile-api-ci,tom.garcia,2024-03-25 15:58:00,2024-03-25 16:12:00,SUCCESS,14,abc000318,develop,95,41,67.98660425503897,6
785,phoenix-mobile-api-ci,james.taylor,2024-03-25 15:17:00,2024-03-25 15:34:00,TIMEOUT,17,abc001742,feature/billing,74,107,71.3412498897974,6
786,phoenix-web-frontend-ci,ana.lopez,2024-03-25 08:41:00,2024-03-25 08:54:00,SUCCESS,13,abc000864,develop,74,107,65.80744503372466,6
787,phoenix-billing-service-ci,ana.lopez,2024-03-25 12:16:00,2024-03-25 12:24:00,SUCCESS,8,abc000936,main,48,127,61.25093512155672,6
788,phoenix-auth-service-ci,tom.garcia,2024-03-25 20:21:00,2024-03-25 20:33:00,SUCCESS,12,abc000337,develop,93,46,61.11505529158331,6
789,phoenix-customer-platform-ci,ana.lopez,2024-03-25 19:11:00,2024-03-25 19:26:00,SUCCESS,15,abc000570,feature/auth,147,142,82.08966234232143,6
790,phoenix-customer-platform-ci,david.kumar,2024-03-25 14:17:00,2024-03-25 14:32:00,SUCCESS,15,abc001057,feature/auth,117,43,76.82368294933487,7
791,phoenix-mobile-api-ci,james.taylor,2024-03-25 14:04:00,2024-03-25 14:21:00,SUCCESS,17,abc000045,feature/auth,59,136,76.62508493095766,7
792,phoenix-customer-platform-ci,tom.garcia,2024-03-25 13:21:00,2024-03-25 13:34:00,SUCCESS,13,abc000231,develop,140,81,79.75526879346026,7
793,phoenix-mobile-api-ci,tom.garcia,2024-03-25 15:28:00,2024-03-25 15:29:00,FAILURE,1,abc001367,feature/auth,63,76,61.507495688612224,7
794,phoenix-auth-service-ci,david.kumar,2024-03-25 16:02:00,2024-03-25 16:15:00,SUCCESS,13,abc001012,feature/billing,55,58,72.42074015363701,7
795,phoenix-mobile-api-ci,ana.lopez,2024-03-25 09:22:00,2024-03-25 09:42:00,SUCCESS,20,abc000027,feature/billing,40,36,82.80983564102985,7
796,phoenix-mobile-api-ci,tom.garcia,2024-03-25 20:20:00,2024-03-25 20:40:00,SUCCESS,20,abc000152,feature/billing,63,72,60.193680733724655,7
797,phoenix-web-frontend-ci,david.kumar,2024-03-25 14:09:00,2024-03-25 14:21:00,SUCCESS,12,abc000559,feature/auth,126,120,77.27415532699028,7
798,phoenix-auth-service-ci,david.kumar,2024-03-25 09:11:00,2024-03-25 09:24:00,FAILURE,13,abc001014,feature/auth,105,63,69.53078006607305,7
799,phoenix-web-frontend-ci,ana.lopez,2024-03-25 11:05:00,2024-03-25 11:25:00,SUCCESS,20,abc001235,feature/auth,131,61,70.57472491213628,7
800,phoenix-billing-service-ci,tom.garcia,2024-03-25 20:43:00,2024-03-25 21:00:00,SUCCESS,17,abc001156,develop,63,120,60.45234333110138,7
801,phoenix-customer-platform-ci,david.kumar,2024-03-25 19:23:00,2024-03-25 19:39:00,SUCCESS,16,abc001960,develop,123,110,70.6168629374659,7
802,phoenix-billing-service-ci,tom.garcia,2024-03-25 12:00:00,2024-03-25 12:31:00,TIMEOUT,31,abc001842,feature/auth,132,114,58.00756957240255,7
803,phoenix-billing-service-ci,ana.lopez,2024-03-25 14:37:00,2024-03-25 14:48:00,FAILURE,11,abc000590,feature/billing,122,54,70.42838898368062,7
804,phoenix-web-frontend-ci,james.taylor,2024-03-25 10:58:00,2024-03-25 11:15:00,SUCCESS,17,abc001769,main,100,81,74.20290309366202,7
805,phoenix-mobile-api-ci,tom.garcia,2024-03-25 16:16:00,2024-03-25 16:33:00,SUCCESS,17,abc001455,main,91,41,76.2062461080198,7
806,phoenix-billing-service-ci,ana.lopez,2024-03-25 16:12:00,2024-03-25 16:43:00,TIMEOUT,31,abc000612,main,136,126,61.49787649820501,7
807,phoenix-web-frontend-ci,david.kumar,2024-03-26 19:44:00,2024-03-26 20:05:00,SUCCESS,21,abc001991,main,49,73,60.20575772789013,7
808,phoenix-web-frontend-ci,david.kumar,2024-03-26 12:48:00,2024-03-26 12:50:00,FAILURE,2,abc000995,main,62,122,50.35158783503229,7
809,phoenix-customer-platform-ci,tom.garcia,2024-03-26 17:01:00,2024-03-26 17:13:00,SUCCESS,12,abc001028,develop,122,102,79.9885075905301,7
810,phoenix-billing-service-ci,david.kumar,2024-03-26 10:09:00,2024-03-26 10:28:00,SUCCESS,19,abc001368,feature/auth,74,87,84.2551789222457,7
811,phoenix-web-frontend-ci,james.taylor,2024-03-26 14:18:00,2024-03-26 14:35:00,SUCCESS,17,abc000052,main,139,42,72.82278493161698,7
812,phoenix-auth-service-ci,james.taylor,2024-03-26 13:04:00,2024-03-26 13:27:00,SUCCESS,23,abc001585,develop,48,44,73.754775834498,7
813,phoenix-billing-service-ci,tom.garcia,2024-03-26 08:37:00,2024-03-26 08:51:00,SUCCESS,14,abc000151,feature/auth,72,114,62.37454042784868,7
814,phoenix-billing-service-ci,james.taylor,2024-03-26 20:35:00,2024-03-26 20:47:00,SUCCESS,12,abc001064,feature/auth,121,69,71.89915502587156,7
815,phoenix-web-frontend-ci,ana.lopez,2024-03-26 09:10:00,2024-03-26 09:19:00,FAILURE,9,abc001559,develop,107,101,52.199741045575564,7
816,phoenix-customer-platform-ci,tom.garcia,2024-03-26 17:45:00,2024-03-26 18:03:00,SUCCESS,18,abc000505,main,52,39,68.49479347538987,7
817,phoenix-auth-service-ci,tom.garcia,2024-03-26 11:41:00,2024-03-26 12:03:00,SUCCESS,22,abc001918,main,82,46,62.9232293792703,7
818,phoenix-auth-service-ci,tom.garcia,2024-03-26 19:21:00,2024-03-26 19:35:00,SUCCESS,14,abc000684,feature/auth,52,39,75.29168242054912,7
819,phoenix-customer-platform-ci,tom.garcia,2024-03-26 11:45:00,2024-03-26 12:05:00,SUCCESS,20,abc001610,develop,41,102,69.59253813829196,7
820,phoenix-customer-platform-ci,ana.lopez,2024-03-26 12:59:00,2024-03-26 13:18:00,SUCCESS,19,abc001834,feature/billing,102,82,80.8851404758262,7
821,phoenix-auth-service-ci,tom.garcia,2024-03-26 20:46:00,2024-03-26 21:16:00,TIMEOUT,30,abc000749,develop,121,112,57.078407457962115,7
822,phoenix-auth-service-ci,ana.lopez,2024-03-26 17:14:00,2024-03-26 17:27:00,SUCCESS,13,abc000347,develop,58,75,77.48130444400005,7
823,phoenix-auth-service-ci,david.kumar,2024-03-26 09:12:00,2024-03-26 09:33:00,SUCCESS,21,abc001145,feature/billing,108,95,84.08482818603275,7
824,phoenix-customer-platform-ci,tom.garcia,2024-03-27 14:41:00,2024-03-27 15:04:00,TIMEOUT,23,abc001951,feature/auth,96,121,62.650214789313495,7
825,phoenix-billing-service-ci,ana.lopez,2024-03-27 19:31:00,2024-03-27 19:38:00,FAILURE,7,abc001871,develop,120,51,67.14768732989745,7
826,phoenix-web-frontend-ci,david.kumar,2024-03-27 18:09:00,2024-03-27 18:22:00,SUCCESS,13,abc000351,feature/auth,45,99,69.00392372152325,7
827,phoenix-mobile-api-ci,ana.lopez,2024-03-27 11:32:00,2024-03-27 11:52:00,SUCCESS,20,abc000614,main,88,111,77.92234564121574,7
828,phoenix-web-frontend-ci,ana.lopez,2024-03-27 10:15:00,2024-03-27 10:35:00,SUCCESS,20,abc001290,feature/billing,99,121,68.617324762203,7
829,phoenix-auth-service-ci,david.kumar,2024-03-27 09:27:00,2024-03-27 09:44:00,SUCCESS,17,abc001255,main,131,135,61.64664174754422,7
830,phoenix-billing-service-ci,tom.garcia,2024-03-27 18:24:00,2024-03-27 18:41:00,SUCCESS,17,abc000134,main,86,41,72.43449143078418,7
831,phoenix-auth-service-ci,ana.lopez,2024-03-27 08:19:00,2024-03-27 08:52:00,TIMEOUT,33,abc001108,develop,150,58,71.51507390338746,7
832,phoenix-mobile-api-ci,james.taylor,2024-03-27 09:32:00,2024-03-27 09:54:00,SUCCESS,22,abc000389,develop,53,56,79.37913349282577,7
833,phoenix-auth-service-ci,james.taylor,2024-03-27 17:23:00,2024-03-27 17:47:00,TIMEOUT,24,abc001262,develop,66,50,61.5892664977154,7
834,phoenix-auth-service-ci,tom.garcia,2024-03-27 16:48:00,2024-03-27 17:01:00,SUCCESS,13,abc000477,feature/billing,81,53,76.72288794938018,7
835,phoenix-web-frontend-ci,james.taylor,2024-03-27 15:01:00,2024-03-27 15:18:00,SUCCESS,17,abc000695,develop,111,46,66.340351645505,7
836,phoenix-web-frontend-ci,james.taylor,2024-03-27 15:57:00,2024-03-27 16:16:00,SUCCESS,19,abc001658,main,124,147,81.49235355696764,7
837,phoenix-auth-service-ci,james.taylor,2024-03-27 10:13:00,2024-03-27 10:27:00,SUCCESS,14,abc000985,develop,113,147,60.08395892203375,7
838,phoenix-web-frontend-ci,ana.lopez,2024-03-27 08:51:00,2024-03-27 09:08:00,SUCCESS,17,abc001418,feature/billing,128,56,84.52439754091878,7
839,phoenix-customer-platform-ci,tom.garcia,2024-03-27 11:33:00,2024-03-27 11:55:00,SUCCESS,22,abc001264,develop,48,63,75.17371633079556,7
840,phoenix-mobile-api-ci,tom.garcia,2024-03-27 20:23:00,2024-03-27 20:35:00,SUCCESS,12,abc000368,feature/billing,137,71,62.78281755098844,7
841,phoenix-customer-platform-ci,james.taylor,2024-03-28 17:31:00,2024-03-28 17:43:00,SUCCESS,12,abc001817,feature/billing,139,85,65.52399533283257,7
842,phoenix-auth-service-ci,david.kumar,2024-03-28 13:03:00,2024-03-28 13:19:00,SUCCESS,16,abc001409,main,55,113,81.47339911564643,7
843,phoenix-billing-service-ci,ana.lopez,2024-03-28 17:02:00,2024-03-28 17:20:00,SUCCESS,18,abc001879,main,55,140,69.97930213267163,7
844,phoenix-customer-platform-ci,tom.garcia,2024-03-28 16:53:00,2024-03-28 17:10:00,SUCCESS,17,abc000676,feature/billing,87,119,66.39688420363629,7
845,phoenix-web-frontend-ci,james.taylor,2024-03-28 20:42:00,2024-03-28 20:54:00,SUCCESS,12,abc000583,develop,70,46,77.00221151088998,7
846,phoenix-web-frontend-ci,tom.garcia,2024-03-28 17:02:00,2024-03-28 17:35:00,TIMEOUT,33,abc000614,develop,107,27,45.683899265831755,7
847,phoenix-mobile-api-ci,tom.garcia,2024-03-28 18:34:00,2024-03-28 18:47:00,SUCCESS,13,abc000763,main,125,117,60.23241975730342,7
848,phoenix-web-frontend-ci,james.taylor,2024-03-28 09:19:00,2024-03-28 09:35:00,SUCCESS,16,abc000771,feature/auth,121,97,63.83885093452963,7
849,phoenix-mobile-api-ci,ana.lopez,2024-03-28 16:45:00,2024-03-28 17:08:00,TIMEOUT,23,abc001386,feature/billing,108,77,72.10632047956646,7
850,phoenix-customer-platform-ci,ana.lopez,2024-03-28 12:50:00,2024-03-28 13:02:00,SUCCESS,12,abc000199,feature/auth,77,51,72.16582483825707,7
851,phoenix-mobile-api-ci,david.kumar,2024-03-28 17:53:00,2024-03-28 18:14:00,SUCCESS,21,abc001908,develop,47,129,83.4183140394252,7
852,phoenix-mobile-api-ci,david.kumar,2024-03-28 17:40:00,2024-03-28 18:02:00,SUCCESS,22,abc000968,main,145,69,65.09594551479418,7
853,phoenix-customer-platform-ci,ana.lopez,2024-03-28 12:13:00,2024-03-28 12:28:00,SUCCESS,15,abc001695,develop,95,115,78.94483429294203,7
854,phoenix-billing-service-ci,tom.garcia,2024-03-28 17:44:00,2024-03-28 17:57:00,SUCCESS,13,abc001958,feature/auth,132,58,65.49447411688047,7
855,phoenix-web-frontend-ci,james.taylor,2024-03-28 12:18:00,2024-03-28 12:40:00,SUCCESS,22,abc000432,feature/auth,148,49,68.28319987268915,7
856,phoenix-mobile-api-ci,james.taylor,2024-03-28 20:46:00,2024-03-28 21:02:00,SUCCESS,16,abc000982,feature/billing,136,123,69.30946919157856,7
857,phoenix-mobile-api-ci,ana.lopez,2024-03-28 10:32:00,2024-03-28 10:45:00,FAILURE,13,abc001555,develop,71,25,69.47208208674884,7
858,phoenix-mobile-api-ci,david.kumar,2024-03-29 09:07:00,2024-03-29 09:19:00,SUCCESS,12,abc001197,develop,94,150,78.93227319699295,7
859,phoenix-auth-service-ci,james.taylor,2024-03-29 10:45:00,2024-03-29 11:03:00,SUCCESS,18,abc001251,develop,76,79,78.66765253777982,7
860,phoenix-auth-service-ci,david.kumar,2024-03-29 08:54:00,2024-03-29 09:20:00,TIMEOUT,26,abc001611,develop,132,42,49.23481082501819,7
861,phoenix-web-frontend-ci,david.kumar,2024-03-29 18:35:00,2024-03-29 19:05:00,TIMEOUT,30,abc000828,feature/billing,150,115,59.70524839432642,7
862,phoenix-mobile-api-ci,david.kumar,2024-03-29 13:25:00,2024-03-29 13:39:00,SUCCESS,14,abc001378,main,48,128,70.6042169175242,7
863,phoenix-auth-service-ci,tom.garcia,2024-03-29 11:29:00,2024-03-29 11:50:00,SUCCESS,21,abc000314,main,147,47,74.71263896550978,7
864,phoenix-web-frontend-ci,david.kumar,2024-03-29 18:18:00,2024-03-29 18:40:00,SUCCESS,22,abc001889,feature/auth,95,89,77.30607125307819,7
865,phoenix-auth-service-ci,james.taylor,2024-03-29 17:04:00,2024-03-29 17:28:00,TIMEOUT,24,abc000436,develop,79,28,63.84866971266405,7
866,phoenix-customer-platform-ci,ana.lopez,2024-03-29 20:44:00,2024-03-29 21:15:00,TIMEOUT,31,abc001435,develop,49,85,70.44598324185134,7
867,phoenix-web-frontend-ci,tom.garcia,2024-03-29 08:28:00,2024-03-29 08:42:00,SUCCESS,14,abc001100,feature/auth,69,148,64.7717040366167,7
868,phoenix-billing-service-ci,tom.garcia,2024-03-29 10:51:00,2024-03-29 11:10:00,SUCCESS,19,abc000109,feature/billing,92,63,84.96588988991614,7
869,phoenix-customer-platform-ci,david.kumar,2024-03-29 13:57:00,2024-03-29 14:09:00,SUCCESS,12,abc000307,feature/auth,90,80,65.24741908002673,7
870,phoenix-customer-platform-ci,james.taylor,2024-03-29 10:21:00,2024-03-29 10:40:00,SUCCESS,19,abc001408,feature/auth,87,38,69.5734182731791,7
871,phoenix-auth-service-ci,ana.lopez,2024-03-29 15:02:00,2024-03-29 15:15:00,SUCCESS,13,abc000074,main,63,130,74.09049490995629,7
872,phoenix-customer-platform-ci,tom.garcia,2024-03-29 12:34:00,2024-03-29 12:53:00,SUCCESS,19,abc000546,feature/billing,75,77,80.11153916737983,7
873,phoenix-mobile-api-ci,james.taylor,2024-03-29 13:44:00,2024-03-29 14:00:00,SUCCESS,16,abc000496,develop,123,68,78.99623842062276,7
874,phoenix-web-frontend-ci,james.taylor,2024-03-29 13:43:00,2024-03-29 13:59:00,SUCCESS,16,abc000122,develop,149,108,77.54533028338955,7
875,phoenix-billing-service-ci,tom.garcia,2024-03-30 18:15:00,2024-03-30 18:25:00,FAILURE,10,abc001571,main,54,69,73.51896359137662,7
876,phoenix-mobile-api-ci,ana.lopez,2024-03-30 12:02:00,2024-03-30 12:20:00,SUCCESS,18,abc000293,feature/billing,99,97,84.79310992398379,7
877,phoenix-customer-platform-ci,james.taylor,2024-03-31 12:58:00,2024-03-31 13:26:00,TIMEOUT,28,abc001495,main,77,68,53.763288324136454,7
878,phoenix-mobile-api-ci,james.taylor,2024-04-01 09:05:00,2024-04-01 09:27:00,SUCCESS,22,abc000169,develop,128,133,78.2118883521765,7
879,phoenix-web-frontend-ci,james.taylor,2024-04-01 13:06:00,2024-04-01 13:18:00,SUCCESS,12,abc001307,feature/billing,124,148,82.77694740639298,7
880,phoenix-auth-service-ci,ana.lopez,2024-04-01 16:52:00,2024-04-01 16:57:00,FAILURE,5,abc000542,feature/auth,40,114,69.16384623163255,7
881,phoenix-mobile-api-ci,ana.lopez,2024-04-01 16:00:00,2024-04-01 16:22:00,SUCCESS,22,abc000566,feature/billing,87,87,72.89315245615143,7
882,phoenix-mobile-api-ci,james.taylor,2024-04-01 10:45:00,2024-04-01 11:00:00,SUCCESS,15,abc001083,feature/auth,142,146,78.98791422753831,7
883,phoenix-mobile-api-ci,james.taylor,2024-04-01 15:31:00,2024-04-01 15:57:00,TIMEOUT,26,abc001331,main,111,53,45.702631251029935,7
884,phoenix-web-frontend-ci,tom.garcia,2024-04-01 14:30:00,2024-04-01 14:52:00,SUCCESS,22,abc001853,develop,146,146,84.04686390371545,7
885,phoenix-customer-platform-ci,ana.lopez,2024-04-01 14:35:00,2024-04-01 14:47:00,SUCCESS,12,abc001541,feature/auth,77,143,76.8376142614061,7
886,phoenix-mobile-api-ci,james.taylor,2024-04-01 13:39:00,2024-04-01 14:01:00,SUCCESS,22,abc000554,feature/billing,40,61,62.007142943093235,7
887,phoenix-web-frontend-ci,james.taylor,2024-04-01 08:58:00,2024-04-01 09:27:00,TIMEOUT,29,abc000298,develop,67,109,62.44241714470266,7
888,phoenix-customer-platform-ci,ana.lopez,2024-04-01 18:20:00,2024-04-01 18:28:00,FAILURE,8,abc000153,feature/auth,93,108,48.65750583438656,7
889,phoenix-web-frontend-ci,ana.lopez,2024-04-01 16:04:00,2024-04-01 16:27:00,SUCCESS,23,abc000619,develop,93,108,83.8882642477974,7
