message_id,channel,channel_type,author,timestamp,message_type,content_length,mentions_count,responses_count,reactions_count,is_after_hours,is_weekend,sprint_number,contains_blocked_keyword,contains_urgent_keyword
2068,phoenix-daily,standup,emma.jones,2024-02-12 15:37:00,general,28,1,1,0,False,False,4,False,False
2069,architecture-discussion,technical,lisa.chen,2024-02-12 22:52:00,general,21,1,1,3,True,False,4,False,False
2070,phoenix-daily,standup,alex.brown,2024-02-12 00:29:00,blocked,27,3,2,2,True,False,4,True,False
2071,phoenix-daily,standup,tom.garcia,2024-02-12 14:20:00,urgent,36,3,1,1,False,False,4,False,True
2072,phoenix-daily,standup,sarah.johnson,2024-02-12 02:49:00,blocked,26,2,0,1,True,False,4,True,False
2073,architecture-discussion,technical,lisa.chen,2024-02-12 15:07:00,general,28,0,0,0,False,False,4,False,False
2074,production-alerts,alerts,mark.smith,2024-02-12 18:24:00,general,21,0,2,4,False,False,4,False,False
2075,modernization-effort,project,ana.lopez,2024-02-12 21:57:00,general,33,0,2,1,True,False,4,False,False
2076,architecture-discussion,technical,ana.lopez,2024-02-12 10:31:00,general,28,0,0,4,False,False,4,False,False
2077,production-alerts,alerts,rachel.wilson,2024-02-12 08:35:00,general,28,0,1,0,False,False,4,False,False
2078,phoenix-daily,standup,sam.miller,2024-02-12 16:24:00,blocked,22,3,2,1,False,False,4,True,False
2079,phoenix-team,team,alex.brown,2024-02-12 21:28:00,general,33,0,1,2,True,False,4,False,False
2080,architecture-discussion,technical,emma.jones,2024-02-12 13:13:00,general,21,0,1,2,False,False,4,False,False
2081,phoenix-daily,standup,jordan.davis,2024-02-12 18:05:00,blocked,22,3,6,2,False,False,4,True,False
2082,general-dev,general,emma.jones,2024-02-12 09:28:00,general,21,1,0,4,False,False,4,False,False
2083,phoenix-daily,standup,alex.brown,2024-02-12 15:44:00,urgent,38,3,2,4,False,False,4,False,True
2084,general-dev,general,sam.miller,2024-02-12 11:43:00,general,21,1,2,4,False,False,4,False,False
2085,phoenix-daily,standup,emma.jones,2024-02-12 17:42:00,general,33,1,0,3,False,False,4,False,False
2086,phoenix-team,team,alex.brown,2024-02-12 16:23:00,blocked,27,2,5,2,False,False,4,True,False
2087,architecture-discussion,technical,david.kumar,2024-02-12 22:42:00,general,28,1,2,3,True,False,4,False,False
2088,production-alerts,alerts,mark.smith,2024-02-12 19:35:00,urgent,34,5,1,3,True,False,4,False,True
2089,modernization-effort,project,mark.smith,2024-02-12 10:07:00,general,21,0,2,0,False,False,4,False,False
2090,architecture-discussion,technical,tom.garcia,2024-02-12 13:08:00,blocked,22,1,2,1,False,False,4,True,False
2091,phoenix-team,team,tom.garcia,2024-02-12 13:25:00,general,28,1,0,2,False,False,4,False,False
2092,modernization-effort,project,sarah.johnson,2024-02-12 13:30:00,urgent,34,3,3,0,False,False,4,False,True
2093,architecture-discussion,technical,david.kumar,2024-02-12 05:32:00,general,28,1,0,4,True,False,4,False,False
2094,production-alerts,alerts,david.kumar,2024-02-13 14:29:00,general,33,0,2,0,False,False,4,False,False
2095,general-dev,general,tom.garcia,2024-02-13 18:08:00,general,28,1,0,1,False,False,4,False,False
2096,general-dev,general,tom.garcia,2024-02-13 09:56:00,general,21,1,0,2,False,False,4,False,False
2097,modernization-effort,project,rachel.wilson,2024-02-13 06:08:00,blocked,27,1,4,2,True,False,4,True,False
2098,phoenix-daily,standup,alex.brown,2024-02-13 13:08:00,blocked,24,1,4,4,False,False,4,True,False
2099,modernization-effort,project,mark.smith,2024-02-13 09:42:00,blocked,27,3,2,1,False,False,4,True,False
2100,production-alerts,alerts,tom.garcia,2024-02-13 17:44:00,general,17,1,2,2,False,False,4,False,False
2101,phoenix-daily,standup,lisa.chen,2024-02-13 14:13:00,general,21,0,2,2,False,False,4,False,False
2102,general-dev,general,alex.brown,2024-02-13 15:30:00,general,21,0,0,3,False,False,4,False,False
2103,phoenix-team,team,rachel.wilson,2024-02-13 09:05:00,general,33,1,1,3,False,False,4,False,False
2104,production-alerts,alerts,tom.garcia,2024-02-13 10:24:00,general,33,0,1,1,False,False,4,False,False
2105,general-dev,general,emma.jones,2024-02-13 02:57:00,blocked,22,1,1,0,True,False,4,True,False
2106,phoenix-daily,standup,alex.brown,2024-02-13 16:04:00,general,17,0,1,0,False,False,4,False,False
2107,architecture-discussion,technical,rachel.wilson,2024-02-13 11:46:00,general,28,1,2,4,False,False,4,False,False
2108,phoenix-daily,standup,james.taylor,2024-02-13 22:25:00,general,17,0,1,4,True,False,4,False,False
2109,architecture-discussion,technical,sarah.johnson,2024-02-13 17:07:00,general,28,0,1,2,False,False,4,False,False
2110,phoenix-daily,standup,alex.brown,2024-02-13 16:45:00,general,17,1,0,1,False,False,4,False,False
2111,architecture-discussion,technical,emma.jones,2024-02-13 10:15:00,general,21,1,2,4,False,False,4,False,False
2112,phoenix-team,team,alex.brown,2024-02-13 03:04:00,blocked,24,3,0,2,True,False,4,True,False
2113,production-alerts,alerts,david.kumar,2024-02-13 21:20:00,urgent,36,4,2,3,True,False,4,False,True
2114,modernization-effort,project,jordan.davis,2024-02-13 15:51:00,general,21,1,2,3,False,False,4,False,False
2115,phoenix-team,team,lisa.chen,2024-02-13 13:20:00,general,28,1,2,2,False,False,4,False,False
2116,phoenix-daily,standup,ana.lopez,2024-02-13 12:33:00,general,21,0,2,2,False,False,4,False,False
2117,phoenix-team,team,sam.miller,2024-02-13 08:25:00,general,28,1,1,1,False,False,4,False,False
2118,production-alerts,alerts,emma.jones,2024-02-13 15:26:00,general,28,0,1,1,False,False,4,False,False
2119,phoenix-team,team,rachel.wilson,2024-02-13 12:13:00,general,21,1,0,2,False,False,4,False,False
2120,modernization-effort,project,emma.jones,2024-02-13 12:32:00,general,17,0,0,4,False,False,4,False,False
2121,general-dev,general,jordan.davis,2024-02-13 10:17:00,general,17,0,1,3,False,False,4,False,False
2122,production-alerts,alerts,david.kumar,2024-02-13 08:27:00,general,17,0,2,4,False,False,4,False,False
2123,phoenix-daily,standup,ana.lopez,2024-02-13 16:03:00,blocked,22,3,3,4,False,False,4,True,False
2124,modernization-effort,project,lisa.chen,2024-02-13 10:24:00,general,21,0,2,3,False,False,4,False,False
2125,phoenix-team,team,jordan.davis,2024-02-13 12:32:00,general,33,1,0,3,False,False,4,False,False
2126,phoenix-team,team,mark.smith,2024-02-13 07:09:00,general,17,1,0,4,True,False,4,False,False
2127,general-dev,general,sarah.johnson,2024-02-13 19:30:00,blocked,26,1,2,4,True,False,4,True,False
2128,production-alerts,alerts,james.taylor,2024-02-13 10:09:00,general,21,1,1,4,False,False,4,False,False
2129,modernization-effort,project,david.kumar,2024-02-13 00:19:00,general,17,0,2,3,True,False,4,False,False
2130,production-alerts,alerts,sam.miller,2024-02-13 17:13:00,urgent,36,3,6,4,False,False,4,False,True
2131,phoenix-team,team,alex.brown,2024-02-13 19:07:00,general,28,1,2,1,True,False,4,False,False
2132,phoenix-daily,standup,james.taylor,2024-02-13 22:21:00,general,33,1,0,2,True,False,4,False,False
2133,phoenix-daily,standup,mark.smith,2024-02-13 16:36:00,general,17,0,0,3,False,False,4,False,False
2134,general-dev,general,lisa.chen,2024-02-13 12:30:00,blocked,27,3,2,1,False,False,4,True,False
2135,phoenix-daily,standup,lisa.chen,2024-02-13 09:30:00,general,17,1,0,4,False,False,4,False,False
2136,general-dev,general,sam.miller,2024-02-13 10:52:00,general,17,0,1,4,False,False,4,False,False
2137,production-alerts,alerts,david.kumar,2024-02-13 13:38:00,general,17,0,1,0,False,False,4,False,False
2138,architecture-discussion,technical,jordan.davis,2024-02-13 14:58:00,blocked,27,3,3,3,False,False,4,True,False
2139,phoenix-team,team,sarah.johnson,2024-02-13 12:50:00,urgent,34,5,3,1,False,False,4,False,True
2140,modernization-effort,project,jordan.davis,2024-02-13 18:16:00,general,28,1,2,0,False,False,4,False,False
2141,phoenix-daily,standup,mark.smith,2024-02-13 09:49:00,general,21,0,2,0,False,False,4,False,False
2142,modernization-effort,project,sam.miller,2024-02-13 07:54:00,general,33,1,0,1,True,False,4,False,False
2143,modernization-effort,project,david.kumar,2024-02-13 17:06:00,general,33,1,1,3,False,False,4,False,False
2144,modernization-effort,project,tom.garcia,2024-02-13 14:24:00,general,17,1,1,2,False,False,4,False,False
2145,architecture-discussion,technical,mark.smith,2024-02-13 08:28:00,general,28,1,1,1,False,False,4,False,False
2146,production-alerts,alerts,mark.smith,2024-02-13 21:43:00,general,28,1,1,2,True,False,4,False,False
2147,general-dev,general,ana.lopez,2024-02-13 12:13:00,urgent,38,4,1,4,False,False,4,False,True
2148,architecture-discussion,technical,mark.smith,2024-02-13 10:18:00,general,21,0,2,1,False,False,4,False,False
2149,architecture-discussion,technical,rachel.wilson,2024-02-13 10:51:00,general,28,0,0,3,False,False,4,False,False
2150,modernization-effort,project,lisa.chen,2024-02-13 15:03:00,general,21,1,2,4,False,False,4,False,False
2151,phoenix-team,team,emma.jones,2024-02-13 15:37:00,general,21,0,2,4,False,False,4,False,False
2152,phoenix-daily,standup,sarah.johnson,2024-02-13 13:32:00,general,17,1,2,0,False,False,4,False,False
2153,modernization-effort,project,lisa.chen,2024-02-13 13:36:00,general,28,1,2,0,False,False,4,False,False
2154,phoenix-daily,standup,lisa.chen,2024-02-13 04:20:00,blocked,27,2,2,1,True,False,4,True,False
2155,phoenix-team,team,jordan.davis,2024-02-13 12:22:00,general,21,1,2,2,False,False,4,False,False
2156,phoenix-daily,standup,rachel.wilson,2024-02-13 14:43:00,blocked,22,3,1,4,False,False,4,True,False
2157,architecture-discussion,technical,sam.miller,2024-02-13 18:03:00,general,21,1,2,2,False,False,4,False,False
2158,architecture-discussion,technical,emma.jones,2024-02-13 22:20:00,urgent,45,4,5,0,True,False,4,False,True
2159,modernization-effort,project,sarah.johnson,2024-02-13 12:23:00,general,21,1,0,3,False,False,4,False,False
2160,production-alerts,alerts,lisa.chen,2024-02-13 13:05:00,urgent,36,4,0,3,False,False,4,False,True
2161,production-alerts,alerts,sarah.johnson,2024-02-13 15:15:00,urgent,45,2,3,4,False,False,4,False,True
2162,phoenix-daily,standup,david.kumar,2024-02-13 10:19:00,general,17,0,2,3,False,False,4,False,False
2163,modernization-effort,project,lisa.chen,2024-02-13 11:03:00,general,17,1,2,1,False,False,4,False,False
2164,general-dev,general,david.kumar,2024-02-13 08:24:00,general,33,1,1,0,False,False,4,False,False
2165,modernization-effort,project,jordan.davis,2024-02-14 23:59:00,general,17,1,2,4,True,False,4,False,False
2166,architecture-discussion,technical,sam.miller,2024-02-14 17:28:00,general,28,0,1,2,False,False,4,False,False
2167,production-alerts,alerts,mark.smith,2024-02-14 13:24:00,urgent,39,3,5,3,False,False,4,False,True
2168,modernization-effort,project,emma.jones,2024-02-14 10:18:00,blocked,26,3,0,0,False,False,4,True,False
2169,architecture-discussion,technical,mark.smith,2024-02-14 10:20:00,general,21,1,0,1,False,False,4,False,False
2170,architecture-discussion,technical,mark.smith,2024-02-14 10:49:00,general,21,0,2,4,False,False,4,False,False
2171,modernization-effort,project,emma.jones,2024-02-14 15:33:00,general,17,1,1,0,False,False,4,False,False
2172,architecture-discussion,technical,alex.brown,2024-02-14 16:15:00,general,17,1,2,1,False,False,4,False,False
2173,architecture-discussion,technical,rachel.wilson,2024-02-14 10:36:00,general,17,0,2,1,False,False,4,False,False
2174,architecture-discussion,technical,rachel.wilson,2024-02-14 09:08:00,blocked,22,3,5,3,False,False,4,True,False
2175,modernization-effort,project,ana.lopez,2024-02-14 09:27:00,blocked,22,3,4,0,False,False,4,True,False
2176,phoenix-daily,standup,sarah.johnson,2024-02-14 08:07:00,urgent,38,5,5,4,False,False,4,False,True
2177,phoenix-team,team,sam.miller,2024-02-14 11:10:00,general,17,0,1,3,False,False,4,False,False
2178,phoenix-daily,standup,mark.smith,2024-02-14 15:40:00,blocked,27,3,6,0,False,False,4,True,False
2179,architecture-discussion,technical,rachel.wilson,2024-02-14 10:07:00,general,33,0,2,4,False,False,4,False,False
2180,architecture-discussion,technical,alex.brown,2024-02-14 11:45:00,general,21,0,0,3,False,False,4,False,False
2181,architecture-discussion,technical,mark.smith,2024-02-14 18:22:00,general,28,1,1,4,False,False,4,False,False
2182,phoenix-daily,standup,emma.jones,2024-02-14 17:17:00,general,17,1,0,2,False,False,4,False,False
2183,production-alerts,alerts,ana.lopez,2024-02-14 11:09:00,general,17,0,0,3,False,False,4,False,False
2184,production-alerts,alerts,emma.jones,2024-02-14 14:44:00,urgent,34,5,3,1,False,False,4,False,True
2185,general-dev,general,james.taylor,2024-02-14 20:16:00,urgent,45,4,1,3,True,False,4,False,True
2186,phoenix-team,team,david.kumar,2024-02-14 13:12:00,general,17,0,2,2,False,False,4,False,False
2187,modernization-effort,project,sarah.johnson,2024-02-14 12:30:00,general,21,1,1,1,False,False,4,False,False
2188,production-alerts,alerts,emma.jones,2024-02-14 15:55:00,general,28,1,2,3,False,False,4,False,False
2189,production-alerts,alerts,emma.jones,2024-02-14 08:01:00,general,17,1,2,4,False,False,4,False,False
2190,architecture-discussion,technical,ana.lopez,2024-02-14 11:23:00,blocked,22,2,2,0,False,False,4,True,False
2191,phoenix-daily,standup,rachel.wilson,2024-02-14 15:13:00,general,21,1,0,4,False,False,4,False,False
2192,phoenix-team,team,david.kumar,2024-02-14 02:49:00,general,28,0,0,3,True,False,4,False,False
2193,production-alerts,alerts,ana.lopez,2024-02-14 16:13:00,urgent,34,5,6,0,False,False,4,False,True
2194,production-alerts,alerts,alex.brown,2024-02-14 15:13:00,general,33,0,2,0,False,False,4,False,False
2195,modernization-effort,project,lisa.chen,2024-02-14 12:15:00,urgent,34,2,5,2,False,False,4,False,True
2196,phoenix-team,team,alex.brown,2024-02-14 09:15:00,general,28,0,0,3,False,False,4,False,False
2197,phoenix-daily,standup,sam.miller,2024-02-14 15:43:00,general,28,1,1,1,False,False,4,False,False
2198,modernization-effort,project,ana.lopez,2024-02-14 18:55:00,general,28,0,0,0,False,False,4,False,False
2199,phoenix-team,team,sam.miller,2024-02-14 09:48:00,general,33,0,1,4,False,False,4,False,False
2200,architecture-discussion,technical,sam.miller,2024-02-14 21:27:00,general,33,0,1,4,True,False,4,False,False
2201,modernization-effort,project,david.kumar,2024-02-14 13:43:00,general,17,1,2,4,False,False,4,False,False
2202,production-alerts,alerts,david.kumar,2024-02-14 11:10:00,general,33,0,2,3,False,False,4,False,False
2203,phoenix-daily,standup,lisa.chen,2024-02-14 12:40:00,blocked,27,2,1,4,False,False,4,True,False
2204,architecture-discussion,technical,james.taylor,2024-02-14 14:54:00,general,21,0,0,1,False,False,4,False,False
2205,modernization-effort,project,sarah.johnson,2024-02-14 15:14:00,blocked,27,3,4,0,False,False,4,True,False
2206,architecture-discussion,technical,tom.garcia,2024-02-14 02:55:00,general,28,1,2,3,True,False,4,False,False
2207,architecture-discussion,technical,rachel.wilson,2024-02-14 07:04:00,general,33,1,0,0,True,False,4,False,False
2208,phoenix-daily,standup,lisa.chen,2024-02-14 16:40:00,general,21,0,2,2,False,False,4,False,False
2209,modernization-effort,project,james.taylor,2024-02-14 18:44:00,blocked,24,2,3,4,False,False,4,True,False
2210,phoenix-team,team,ana.lopez,2024-02-14 14:31:00,general,17,0,2,3,False,False,4,False,False
2211,modernization-effort,project,lisa.chen,2024-02-14 08:34:00,general,21,0,0,2,False,False,4,False,False
2212,architecture-discussion,technical,sam.miller,2024-02-14 09:24:00,blocked,24,2,6,4,False,False,4,True,False
2213,general-dev,general,mark.smith,2024-02-14 21:16:00,general,17,1,0,3,True,False,4,False,False
2214,phoenix-daily,standup,ana.lopez,2024-02-14 14:16:00,general,17,1,0,4,False,False,4,False,False
2215,phoenix-daily,standup,emma.jones,2024-02-14 22:12:00,general,33,1,2,0,True,False,4,False,False
2216,general-dev,general,james.taylor,2024-02-14 14:28:00,general,28,0,2,0,False,False,4,False,False
2217,modernization-effort,project,tom.garcia,2024-02-14 02:32:00,general,33,0,2,4,True,False,4,False,False
2218,phoenix-team,team,ana.lopez,2024-02-14 18:55:00,blocked,24,3,2,2,False,False,4,True,False
2219,modernization-effort,project,tom.garcia,2024-02-14 12:03:00,general,17,0,1,2,False,False,4,False,False
2220,phoenix-team,team,alex.brown,2024-02-14 08:50:00,general,17,1,1,1,False,False,4,False,False
2221,architecture-discussion,technical,david.kumar,2024-02-14 16:29:00,urgent,36,2,0,1,False,False,4,False,True
2222,phoenix-daily,standup,alex.brown,2024-02-14 11:22:00,general,33,0,1,4,False,False,4,False,False
2223,architecture-discussion,technical,jordan.davis,2024-02-14 19:58:00,general,28,1,0,1,True,False,4,False,False
2224,production-alerts,alerts,tom.garcia,2024-02-14 14:24:00,general,33,0,0,0,False,False,4,False,False
2225,architecture-discussion,technical,mark.smith,2024-02-14 16:02:00,urgent,45,4,4,3,False,False,4,False,True
2226,modernization-effort,project,lisa.chen,2024-02-14 09:38:00,general,21,0,1,4,False,False,4,False,False
2227,phoenix-team,team,james.taylor,2024-02-14 21:18:00,general,28,1,0,2,True,False,4,False,False
2228,modernization-effort,project,tom.garcia,2024-02-14 10:32:00,general,33,1,2,0,False,False,4,False,False
2229,phoenix-team,team,jordan.davis,2024-02-14 01:40:00,general,17,1,0,0,True,False,4,False,False
2230,modernization-effort,project,jordan.davis,2024-02-14 16:14:00,general,33,0,2,3,False,False,4,False,False
2231,general-dev,general,jordan.davis,2024-02-14 09:09:00,general,33,0,1,0,False,False,4,False,False
2232,architecture-discussion,technical,rachel.wilson,2024-02-14 10:31:00,urgent,45,2,3,2,False,False,4,False,True
2233,phoenix-daily,standup,james.taylor,2024-02-14 11:40:00,urgent,36,2,4,0,False,False,4,False,True
2234,phoenix-team,team,sarah.johnson,2024-02-14 17:38:00,general,28,1,0,0,False,False,4,False,False
2235,architecture-discussion,technical,mark.smith,2024-02-14 12:57:00,blocked,27,2,3,1,False,False,4,True,False
2236,architecture-discussion,technical,emma.jones,2024-02-15 06:39:00,general,28,1,2,2,True,False,4,False,False
2237,architecture-discussion,technical,jordan.davis,2024-02-15 08:33:00,general,33,1,0,0,False,False,4,False,False
